,EDAD,CLUSTER,SEXO,COUNT,SEMANA
5447,82,Administracion,F,537,35
5448,82,Administracion,F,571,36
5449,82,Administracion,F,382,37
5450,82,Administracion,F,109,38
5451,82,Administracion,M,394,35
5452,82,Administracion,M,465,36
5453,82,Administracion,M,314,37
5454,82,Administracion,M,83,38
5455,82,Consulta,F,879,35
5456,82,Consulta,F,925,36
5457,82,Consulta,F,618,37
5458,82,Consulta,F,173,38
5459,82,Consulta,M,598,35
5460,82,Consulta,M,735,36
5461,82,Consulta,M,497,37
5462,82,Consulta,M,119,38
5463,82,Contacto,F,3,35
5464,82,Contacto,F,2,37
5465,82,Contacto,M,2,35
5466,82,Contacto,M,1,36
5467,82,Contacto,M,1,37
5468,82,Creacion de usuario,F,2,36
5469,82,Creacion de usuario,F,1,37
5470,82,Creacion de usuario,M,1,37
5471,82,Pagos,F,10,35
5472,82,Pagos,F,11,36
5473,82,Pagos,F,6,37
5474,82,Pagos,M,5,35
5475,82,Pagos,M,9,36
5476,82,Pagos,M,5,37
5477,82,Pagos,M,1,38
5478,82,Pasos,F,45,35
5479,82,Pasos,F,47,36
5480,82,Pasos,F,32,37
5481,82,Pasos,F,9,38
5482,82,Pasos,M,32,35
5483,82,Pasos,M,40,36
5484,82,Pasos,M,30,37
5485,82,Pasos,M,1,38
5486,82,Permisos,F,3,35
5487,82,Permisos,F,2,36
5488,82,Permisos,M,2,35
5489,82,Permisos,M,1,36
5490,82,Retiro,F,21,35
5491,82,Retiro,F,21,36
5492,82,Retiro,F,10,37
5493,82,Retiro,F,5,38
5494,82,Retiro,M,11,35
5495,82,Retiro,M,17,36
5496,82,Retiro,M,13,37
5497,82,Retiro,M,2,38
5498,82,Servicios,F,10,35
5499,82,Servicios,F,10,36
5500,82,Servicios,F,11,37
5501,82,Servicios,F,1,38
5502,82,Servicios,M,6,35
5503,82,Servicios,M,9,36
5504,82,Servicios,M,8,37
5505,82,Servicios,M,2,38
5506,82,Transferencias,F,156,35
5507,82,Transferencias,F,177,36
5508,82,Transferencias,F,108,37
5509,82,Transferencias,F,25,38
5510,82,Transferencias,M,88,35
5511,82,Transferencias,M,134,36
5512,82,Transferencias,M,87,37
5513,82,Transferencias,M,12,38
5514,83,Administracion,F,469,35
5515,83,Administracion,F,463,36
5516,83,Administracion,F,340,37
5517,83,Administracion,F,75,38
5518,83,Administracion,M,343,35
5519,83,Administracion,M,366,36
5520,83,Administracion,M,234,37
5521,83,Administracion,M,67,38
5522,83,Consulta,F,760,35
5523,83,Consulta,F,754,36
5524,83,Consulta,F,524,37
5525,83,Consulta,F,117,38
5526,83,Consulta,M,538,35
5527,83,Consulta,M,580,36
5528,83,Consulta,M,371,37
5529,83,Consulta,M,107,38
5530,83,Contacto,M,1,36
5531,83,Creacion de usuario,M,2,35
5532,83,Creacion de usuario,M,2,37
5533,83,Pagos,F,10,35
5534,83,Pagos,F,9,36
5535,83,Pagos,F,4,37
5536,83,Pagos,M,1,35
5537,83,Pagos,M,5,36
5538,83,Pagos,M,5,37
5539,83,Pagos,M,2,38
5540,83,Pasos,F,46,35
5541,83,Pasos,F,45,36
5542,83,Pasos,F,30,37
5543,83,Pasos,F,4,38
5544,83,Pasos,M,16,35
5545,83,Pasos,M,30,36
5546,83,Pasos,M,22,37
5547,83,Pasos,M,5,38
5548,83,Permisos,F,2,35
5549,83,Permisos,M,1,35
5550,83,Permisos,M,3,37
5551,83,Retiro,F,17,35
5552,83,Retiro,F,12,36
5553,83,Retiro,F,10,37
5554,83,Retiro,M,9,35
5555,83,Retiro,M,14,36
5556,83,Retiro,M,7,37
5557,83,Servicios,F,5,35
5558,83,Servicios,F,11,36
5559,83,Servicios,F,8,37
5560,83,Servicios,F,1,38
5561,83,Servicios,M,7,35
5562,83,Servicios,M,6,36
5563,83,Servicios,M,3,37
5564,83,Servicios,M,4,38
5565,83,Transferencias,F,132,35
5566,83,Transferencias,F,149,36
5567,83,Transferencias,F,88,37
5568,83,Transferencias,F,19,38
5569,83,Transferencias,M,81,35
5570,83,Transferencias,M,104,36
5571,83,Transferencias,M,72,37
5572,83,Transferencias,M,14,38
5573,84,Administracion,F,402,35
5574,84,Administracion,F,392,36
5575,84,Administracion,F,314,37
5576,84,Administracion,F,80,38
5577,84,Administracion,M,305,35
5578,84,Administracion,M,342,36
5579,84,Administracion,M,262,37
5580,84,Administracion,M,65,38
5581,84,Consulta,F,651,35
5582,84,Consulta,F,676,36
5583,84,Consulta,F,509,37
5584,84,Consulta,F,120,38
5585,84,Consulta,M,490,35
5586,84,Consulta,M,581,36
5587,84,Consulta,M,406,37
5588,84,Consulta,M,107,38
5589,84,Contacto,F,2,36
5590,84,Contacto,F,1,37
5591,84,Creacion de usuario,F,1,35
5592,84,Creacion de usuario,F,1,36
5593,84,Pagos,F,9,35
5594,84,Pagos,F,7,36
5595,84,Pagos,F,8,37
5596,84,Pagos,M,7,36
5597,84,Pagos,M,2,37
5598,84,Pasos,F,31,35
5599,84,Pasos,F,39,36
5600,84,Pasos,F,27,37
5601,84,Pasos,F,2,38
5602,84,Pasos,M,18,35
5603,84,Pasos,M,22,36
5604,84,Pasos,M,16,37
5605,84,Pasos,M,3,38
5606,84,Permisos,F,1,35
5607,84,Permisos,F,1,36
5608,84,Permisos,F,1,37
5609,84,Permisos,M,2,35
5610,84,Permisos,M,2,36
5611,84,Retiro,F,10,35
5612,84,Retiro,F,11,36
5613,84,Retiro,F,11,37
5614,84,Retiro,F,1,38
5615,84,Retiro,M,18,35
5616,84,Retiro,M,17,36
5617,84,Retiro,M,13,37
5618,84,Servicios,F,7,35
5619,84,Servicios,F,7,36
5620,84,Servicios,F,4,37
5621,84,Servicios,F,2,38
5622,84,Servicios,M,5,35
5623,84,Servicios,M,16,36
5624,84,Servicios,M,10,37
5625,84,Servicios,M,1,38
5626,84,Transferencias,F,112,35
5627,84,Transferencias,F,135,36
5628,84,Transferencias,F,91,37
5629,84,Transferencias,F,15,38
5630,84,Transferencias,M,81,35
5631,84,Transferencias,M,114,36
5632,84,Transferencias,M,59,37
5633,84,Transferencias,M,18,38
5634,85,Administracion,F,363,35
5635,85,Administracion,F,403,36
5636,85,Administracion,F,291,37
5637,85,Administracion,F,81,38
5638,85,Administracion,M,281,35
5639,85,Administracion,M,268,36
5640,85,Administracion,M,193,37
5641,85,Administracion,M,38,38
5642,85,Consulta,F,589,35
5643,85,Consulta,F,672,36
5644,85,Consulta,F,452,37
5645,85,Consulta,F,122,38
5646,85,Consulta,M,459,35
5647,85,Consulta,M,466,36
5648,85,Consulta,M,307,37
5649,85,Consulta,M,61,38
5650,85,Contacto,F,1,35
5651,85,Contacto,M,1,35
5652,85,Contacto,M,2,36
5653,85,Creacion de usuario,F,2,36
5654,85,Creacion de usuario,F,2,37
5655,85,Pagos,F,2,35
5656,85,Pagos,F,7,36
5657,85,Pagos,F,5,37
5658,85,Pagos,M,2,35
5659,85,Pagos,M,7,36
5660,85,Pagos,M,1,37
5661,85,Pasos,F,27,35
5662,85,Pasos,F,31,36
5663,85,Pasos,F,26,37
5664,85,Pasos,F,7,38
5665,85,Pasos,M,21,35
5666,85,Pasos,M,21,36
5667,85,Pasos,M,19,37
5668,85,Pasos,M,5,38
5669,85,Permisos,F,3,35
5670,85,Permisos,M,3,35
5671,85,Permisos,M,1,36
5672,85,Retiro,F,7,35
5673,85,Retiro,F,8,36
5674,85,Retiro,F,9,37
5675,85,Retiro,F,3,38
5676,85,Retiro,M,12,35
5677,85,Retiro,M,9,36
5678,85,Retiro,M,9,37
5679,85,Retiro,M,1,38
5680,85,Servicios,F,7,35
5681,85,Servicios,F,11,36
5682,85,Servicios,F,3,37
5683,85,Servicios,F,1,38
5684,85,Servicios,M,5,35
5685,85,Servicios,M,9,36
5686,85,Servicios,M,10,37
5687,85,Transferencias,F,105,35
5688,85,Transferencias,F,130,36
5689,85,Transferencias,F,68,37
5690,85,Transferencias,F,18,38
5691,85,Transferencias,M,77,35
5692,85,Transferencias,M,94,36
5693,85,Transferencias,M,51,37
5694,85,Transferencias,M,10,38
5695,86,Administracion,F,287,35
5696,86,Administracion,F,349,36
5697,86,Administracion,F,225,37
5698,86,Administracion,F,62,38
5699,86,Administracion,M,227,35
5700,86,Administracion,M,236,36
5701,86,Administracion,M,158,37
5702,86,Administracion,M,42,38
5703,86,Consulta,F,506,35
5704,86,Consulta,F,608,36
5705,86,Consulta,F,380,37
5706,86,Consulta,F,94,38
5707,86,Consulta,M,351,35
5708,86,Consulta,M,384,36
5709,86,Consulta,M,233,37
5710,86,Consulta,M,59,38
5711,86,Contacto,M,1,35
5712,86,Contacto,M,2,36
5713,86,Creacion de usuario,M,1,36
5714,86,Pagos,F,9,35
5715,86,Pagos,F,8,36
5716,86,Pagos,F,8,37
5717,86,Pagos,F,1,38
5718,86,Pagos,M,5,36
5719,86,Pagos,M,4,37
5720,86,Pagos,M,3,38
5721,86,Pasos,F,27,35
5722,86,Pasos,F,32,36
5723,86,Pasos,F,26,37
5724,86,Pasos,F,5,38
5725,86,Pasos,M,10,35
5726,86,Pasos,M,18,36
5727,86,Pasos,M,15,37
5728,86,Pasos,M,3,38
5729,86,Permisos,F,1,35
5730,86,Permisos,F,2,37
5731,86,Permisos,M,1,37
5732,86,Retiro,F,11,35
5733,86,Retiro,F,16,36
5734,86,Retiro,F,9,37
5735,86,Retiro,F,1,38
5736,86,Retiro,M,5,35
5737,86,Retiro,M,12,36
5738,86,Retiro,M,4,37
5739,86,Servicios,F,9,35
5740,86,Servicios,F,8,36
5741,86,Servicios,F,4,37
5742,86,Servicios,F,2,38
5743,86,Servicios,M,3,35
5744,86,Servicios,M,3,36
5745,86,Servicios,M,4,37
5746,86,Transferencias,F,97,35
5747,86,Transferencias,F,128,36
5748,86,Transferencias,F,70,37
5749,86,Transferencias,F,12,38
5750,86,Transferencias,M,57,35
5751,86,Transferencias,M,66,36
5752,86,Transferencias,M,42,37
5753,86,Transferencias,M,7,38
5754,87,Administracion,F,226,35
5755,87,Administracion,F,225,36
5756,87,Administracion,F,154,37
5757,87,Administracion,F,31,38
5758,87,Administracion,M,161,35
5759,87,Administracion,M,186,36
5760,87,Administracion,M,113,37
5761,87,Administracion,M,16,38
5762,87,Consulta,F,374,35
5763,87,Consulta,F,383,36
5764,87,Consulta,F,247,37
5765,87,Consulta,F,46,38
5766,87,Consulta,M,252,35
5767,87,Consulta,M,309,36
5768,87,Consulta,M,176,37
5769,87,Consulta,M,28,38
5770,87,Contacto,M,1,35
5771,87,Contacto,M,2,36
5772,87,Contacto,M,1,37
5773,87,Creacion de usuario,F,1,36
5774,87,Creacion de usuario,F,1,37
5775,87,Creacion de usuario,M,1,37
5776,87,Pagos,F,3,36
5777,87,Pagos,F,1,37
5778,87,Pagos,M,3,36
5779,87,Pagos,M,1,37
5780,87,Pasos,F,23,35
5781,87,Pasos,F,23,36
5782,87,Pasos,F,12,37
5783,87,Pasos,F,2,38
5784,87,Pasos,M,9,35
5785,87,Pasos,M,12,36
5786,87,Pasos,M,8,37
5787,87,Pasos,M,2,38
5788,87,Permisos,F,1,37
5789,87,Permisos,M,1,35
5790,87,Retiro,F,9,35
5791,87,Retiro,F,10,36
5792,87,Retiro,F,4,37
5793,87,Retiro,F,1,38
5794,87,Retiro,M,8,35
5795,87,Retiro,M,8,36
5796,87,Retiro,M,4,37
5797,87,Servicios,F,4,35
5798,87,Servicios,F,4,36
5799,87,Servicios,F,2,37
5800,87,Servicios,M,2,35
5801,87,Servicios,M,6,36
5802,87,Servicios,M,2,37
5803,87,Servicios,M,1,38
5804,87,Transferencias,F,65,35
5805,87,Transferencias,F,80,36
5806,87,Transferencias,F,47,37
5807,87,Transferencias,F,7,38
5808,87,Transferencias,M,38,35
5809,87,Transferencias,M,58,36
5810,87,Transferencias,M,26,37
5811,87,Transferencias,M,5,38
5812,88,Administracion,F,180,35
5813,88,Administracion,F,182,36
5814,88,Administracion,F,122,37
5815,88,Administracion,F,25,38
5816,88,Administracion,M,139,35
5817,88,Administracion,M,137,36
5818,88,Administracion,M,88,37
5819,88,Administracion,M,32,38
5820,88,Consulta,F,322,35
5821,88,Consulta,F,306,36
5822,88,Consulta,F,196,37
5823,88,Consulta,F,42,38
5824,88,Consulta,M,214,35
5825,88,Consulta,M,238,36
5826,88,Consulta,M,141,37
5827,88,Consulta,M,56,38
5828,88,Contacto,M,1,36
5829,88,Creacion de usuario,F,2,36
5830,88,Pagos,F,1,35
5831,88,Pagos,F,4,36
5832,88,Pagos,F,3,37
5833,88,Pagos,M,3,35
5834,88,Pagos,M,1,36
5835,88,Pagos,M,1,37
5836,88,Pasos,F,20,35
5837,88,Pasos,F,19,36
5838,88,Pasos,F,11,37
5839,88,Pasos,F,2,38
5840,88,Pasos,M,10,35
5841,88,Pasos,M,8,36
5842,88,Pasos,M,7,37
5843,88,Pasos,M,2,38
5844,88,Permisos,F,1,35
5845,88,Permisos,F,1,37
5846,88,Permisos,M,1,36
5847,88,Retiro,F,10,35
5848,88,Retiro,F,8,36
5849,88,Retiro,F,4,37
5850,88,Retiro,F,3,38
5851,88,Retiro,M,3,35
5852,88,Retiro,M,4,36
5853,88,Retiro,M,4,37
5854,88,Retiro,M,1,38
5855,88,Servicios,F,3,35
5856,88,Servicios,F,2,36
5857,88,Servicios,M,1,35
5858,88,Servicios,M,3,36
5859,88,Servicios,M,2,37
5860,88,Transferencias,F,58,35
5861,88,Transferencias,F,62,36
5862,88,Transferencias,F,34,37
5863,88,Transferencias,F,7,38
5864,88,Transferencias,M,40,35
5865,88,Transferencias,M,44,36
5866,88,Transferencias,M,22,37
5867,88,Transferencias,M,10,38
5868,89,Administracion,F,170,35
5869,89,Administracion,F,169,36
5870,89,Administracion,F,116,37
5871,89,Administracion,F,29,38
5872,89,Administracion,M,132,35
5873,89,Administracion,M,108,36
5874,89,Administracion,M,79,37
5875,89,Administracion,M,20,38
5876,89,Consulta,F,270,35
5877,89,Consulta,F,285,36
5878,89,Consulta,F,181,37
5879,89,Consulta,F,42,38
5880,89,Consulta,M,208,35
5881,89,Consulta,M,178,36
5882,89,Consulta,M,130,37
5883,89,Consulta,M,30,38
5884,89,Pagos,F,2,35
5885,89,Pagos,F,2,36
5886,89,Pagos,F,1,37
5887,89,Pagos,F,1,38
5888,89,Pagos,M,2,35
5889,89,Pagos,M,3,36
5890,89,Pagos,M,2,37
5891,89,Pagos,M,1,38
5892,89,Pasos,F,14,35
5893,89,Pasos,F,20,36
5894,89,Pasos,F,13,37
5895,89,Pasos,M,8,35
5896,89,Pasos,M,10,36
5897,89,Pasos,M,12,37
5898,89,Pasos,M,1,38
5899,89,Permisos,F,1,35
5900,89,Permisos,F,1,36
5901,89,Permisos,M,1,35
5902,89,Retiro,F,7,35
5903,89,Retiro,F,7,36
5904,89,Retiro,F,4,37
5905,89,Retiro,M,5,35
5906,89,Retiro,M,8,36
5907,89,Retiro,M,2,37
5908,89,Servicios,F,4,35
5909,89,Servicios,F,2,36
5910,89,Servicios,F,1,37
5911,89,Servicios,M,2,35
5912,89,Servicios,M,2,37
5913,89,Transferencias,F,47,35
5914,89,Transferencias,F,60,36
5915,89,Transferencias,F,33,37
5916,89,Transferencias,F,5,38
5917,89,Transferencias,M,36,35
5918,89,Transferencias,M,33,36
5919,89,Transferencias,M,24,37
5920,89,Transferencias,M,5,38
5921,90,Administracion,F,152,35
5922,90,Administracion,F,147,36
5923,90,Administracion,F,98,37
5924,90,Administracion,F,39,38
5925,90,Administracion,M,73,35
5926,90,Administracion,M,92,36
5927,90,Administracion,M,65,37
5928,90,Administracion,M,12,38
5929,90,Consulta,F,239,35
5930,90,Consulta,F,249,36
5931,90,Consulta,F,165,37
5932,90,Consulta,F,60,38
5933,90,Consulta,M,119,35
5934,90,Consulta,M,140,36
5935,90,Consulta,M,95,37
5936,90,Consulta,M,17,38
5937,90,Creacion de usuario,M,1,35
5938,90,Pagos,F,1,36
5939,90,Pagos,F,2,37
5940,90,Pagos,F,1,38
5941,90,Pagos,M,1,35
5942,90,Pagos,M,1,37
5943,90,Pasos,F,13,35
5944,90,Pasos,F,17,36
5945,90,Pasos,F,18,37
5946,90,Pasos,F,4,38
5947,90,Pasos,M,4,35
5948,90,Pasos,M,6,36
5949,90,Pasos,M,2,37
5950,90,Permisos,F,1,36
5951,90,Retiro,F,11,35
5952,90,Retiro,F,9,36
5953,90,Retiro,F,2,37
5954,90,Retiro,F,4,38
5955,90,Retiro,M,5,35
5956,90,Retiro,M,4,36
5957,90,Retiro,M,1,37
5958,90,Servicios,F,1,35
5959,90,Servicios,F,3,36
5960,90,Servicios,F,2,37
5961,90,Servicios,F,1,38
5962,90,Servicios,M,1,35
5963,90,Servicios,M,1,36
5964,90,Transferencias,F,45,35
5965,90,Transferencias,F,47,36
5966,90,Transferencias,F,30,37
5967,90,Transferencias,F,6,38
5968,90,Transferencias,M,17,35
5969,90,Transferencias,M,25,36
5970,90,Transferencias,M,15,37
5971,90,Transferencias,M,2,38
5972,91,Administracion,F,129,35
5973,91,Administracion,F,115,36
5974,91,Administracion,F,76,37
5975,91,Administracion,F,24,38
5976,91,Administracion,M,67,35
5977,91,Administracion,M,60,36
5978,91,Administracion,M,44,37
5979,91,Administracion,M,10,38
5980,91,Consulta,F,201,35
5981,91,Consulta,F,191,36
5982,91,Consulta,F,127,37
5983,91,Consulta,F,37,38
5984,91,Consulta,M,97,35
5985,91,Consulta,M,105,36
5986,91,Consulta,M,60,37
5987,91,Consulta,M,16,38
5988,91,Pagos,F,1,36
5989,91,Pagos,F,1,37
5990,91,Pagos,M,1,36
5991,91,Pasos,F,7,35
5992,91,Pasos,F,9,36
5993,91,Pasos,F,4,37
5994,91,Pasos,F,1,38
5995,91,Pasos,M,5,35
5996,91,Pasos,M,8,36
5997,91,Pasos,M,3,37
5998,91,Pasos,M,1,38
5999,91,Retiro,F,8,35
6000,91,Retiro,F,7,36
6001,91,Retiro,F,2,37
6002,91,Retiro,F,1,38
6003,91,Retiro,M,4,35
6004,91,Retiro,M,4,36
6005,91,Retiro,M,2,37
6006,91,Servicios,F,1,35
6007,91,Servicios,F,1,36
6008,91,Servicios,F,1,37
6009,91,Servicios,F,1,38
6010,91,Servicios,M,2,36
6011,91,Transferencias,F,32,35
6012,91,Transferencias,F,35,36
6013,91,Transferencias,F,21,37
6014,91,Transferencias,F,4,38
6015,91,Transferencias,M,19,35
6016,91,Transferencias,M,19,36
6017,91,Transferencias,M,7,37
6018,91,Transferencias,M,2,38
6019,92,Administracion,F,74,35
6020,92,Administracion,F,66,36
6021,92,Administracion,F,48,37
6022,92,Administracion,F,7,38
6023,92,Administracion,M,61,35
6024,92,Administracion,M,57,36
6025,92,Administracion,M,35,37
6026,92,Administracion,M,12,38
6027,92,Consulta,F,125,35
6028,92,Consulta,F,119,36
6029,92,Consulta,F,85,37
6030,92,Consulta,F,9,38
6031,92,Consulta,M,91,35
6032,92,Consulta,M,96,36
6033,92,Consulta,M,63,37
6034,92,Consulta,M,22,38
6035,92,Creacion de usuario,M,1,36
6036,92,Pagos,F,1,36
6037,92,Pagos,F,1,37
6038,92,Pasos,F,4,35
6039,92,Pasos,F,6,36
6040,92,Pasos,F,7,37
6041,92,Pasos,M,3,35
6042,92,Pasos,M,5,36
6043,92,Pasos,M,3,37
6044,92,Retiro,F,2,35
6045,92,Retiro,F,4,36
6046,92,Retiro,F,1,37
6047,92,Retiro,M,3,35
6048,92,Retiro,M,1,36
6049,92,Retiro,M,1,37
6050,92,Servicios,F,3,36
6051,92,Servicios,F,2,37
6052,92,Servicios,M,2,35
6053,92,Servicios,M,3,36
6054,92,Servicios,M,2,37
6055,92,Servicios,M,1,38
6056,92,Transferencias,F,24,35
6057,92,Transferencias,F,21,36
6058,92,Transferencias,F,16,37
6059,92,Transferencias,F,1,38
6060,92,Transferencias,M,16,35
6061,92,Transferencias,M,22,36
6062,92,Transferencias,M,15,37
6063,92,Transferencias,M,4,38
6064,93,Administracion,F,55,35
6065,93,Administracion,F,63,36
6066,93,Administracion,F,37,37
6067,93,Administracion,F,7,38
6068,93,Administracion,M,54,35
6069,93,Administracion,M,42,36
6070,93,Administracion,M,33,37
6071,93,Administracion,M,12,38
6072,93,Consulta,F,87,35
6073,93,Consulta,F,97,36
6074,93,Consulta,F,59,37
6075,93,Consulta,F,12,38
6076,93,Consulta,M,89,35
6077,93,Consulta,M,79,36
6078,93,Consulta,M,54,37
6079,93,Consulta,M,15,38
6080,93,Pagos,F,1,36
6081,93,Pasos,F,6,35
6082,93,Pasos,F,8,36
6083,93,Pasos,F,6,37
6084,93,Pasos,F,2,38
6085,93,Pasos,M,4,35
6086,93,Pasos,M,1,36
6087,93,Pasos,M,3,37
6088,93,Permisos,F,1,35
6089,93,Retiro,F,2,35
6090,93,Retiro,F,3,36
6091,93,Retiro,F,1,37
6092,93,Retiro,M,1,35
6093,93,Retiro,M,1,36
6094,93,Retiro,M,2,37
6095,93,Retiro,M,1,38
6096,93,Servicios,F,1,36
6097,93,Servicios,F,1,37
6098,93,Servicios,M,1,35
6099,93,Servicios,M,1,36
6100,93,Servicios,M,1,37
6101,93,Transferencias,F,17,35
6102,93,Transferencias,F,18,36
6103,93,Transferencias,F,11,37
6104,93,Transferencias,F,3,38
6105,93,Transferencias,M,19,35
6106,93,Transferencias,M,17,36
6107,93,Transferencias,M,9,37
6108,93,Transferencias,M,1,38
6109,94,Administracion,F,59,35
6110,94,Administracion,F,57,36
6111,94,Administracion,F,31,37
6112,94,Administracion,F,5,38
6113,94,Administracion,M,29,35
6114,94,Administracion,M,29,36
6115,94,Administracion,M,18,37
6116,94,Administracion,M,2,38
6117,94,Consulta,F,102,35
6118,94,Consulta,F,98,36
6119,94,Consulta,F,48,37
6120,94,Consulta,F,6,38
6121,94,Consulta,M,45,35
6122,94,Consulta,M,45,36
6123,94,Consulta,M,31,37
6124,94,Consulta,M,3,38
6125,94,Creacion de usuario,F,1,35
6126,94,Creacion de usuario,M,1,37
6127,94,Pagos,M,1,35
6128,94,Pagos,M,1,36
6129,94,Pagos,M,1,37
6130,94,Pasos,F,2,35
6131,94,Pasos,F,4,36
6132,94,Pasos,F,3,37
6133,94,Pasos,M,2,35
6134,94,Pasos,M,4,36
6135,94,Pasos,M,2,37
6136,94,Permisos,F,1,37
6137,94,Retiro,F,3,35
6138,94,Retiro,F,4,36
6139,94,Retiro,F,1,37
6140,94,Retiro,F,1,38
6141,94,Retiro,M,1,36
6142,94,Transferencias,F,19,35
6143,94,Transferencias,F,19,36
6144,94,Transferencias,F,7,37
6145,94,Transferencias,M,8,35
6146,94,Transferencias,M,8,36
6147,94,Transferencias,M,6,37
6148,95,Administracion,F,50,35
6149,95,Administracion,F,67,36
6150,95,Administracion,F,40,37
6151,95,Administracion,F,9,38
6152,95,Administracion,M,26,35
6153,95,Administracion,M,28,36
6154,95,Administracion,M,14,37
6155,95,Administracion,M,9,38
6156,95,Consulta,F,80,35
6157,95,Consulta,F,113,36
6158,95,Consulta,F,67,37
6159,95,Consulta,F,15,38
6160,95,Consulta,M,37,35
6161,95,Consulta,M,39,36
6162,95,Consulta,M,24,37
6163,95,Consulta,M,13,38
6164,95,Creacion de usuario,M,1,36
6165,95,Creacion de usuario,M,1,37
6166,95,Pagos,F,1,36
6167,95,Pagos,F,2,37
6168,95,Pasos,F,7,35
6169,95,Pasos,F,8,36
6170,95,Pasos,F,3,37
6171,95,Pasos,F,1,38
6172,95,Pasos,M,1,36
6173,95,Pasos,M,1,37
6174,95,Permisos,F,2,37
6175,95,Retiro,F,1,35
6176,95,Retiro,F,1,36
6177,95,Retiro,F,1,37
6178,95,Retiro,M,2,35
6179,95,Retiro,M,2,36
6180,95,Retiro,M,1,38
6181,95,Transferencias,F,16,35
6182,95,Transferencias,F,24,36
6183,95,Transferencias,F,11,37
6184,95,Transferencias,F,4,38
6185,95,Transferencias,M,5,35
6186,95,Transferencias,M,8,36
6187,95,Transferencias,M,5,37
6188,96,Administracion,F,29,35
6189,96,Administracion,F,33,36
6190,96,Administracion,F,27,37
6191,96,Administracion,F,7,38
6192,96,Administracion,M,20,35
6193,96,Administracion,M,26,36
6194,96,Administracion,M,15,37
6195,96,Administracion,M,5,38
6196,96,Consulta,F,57,35
6197,96,Consulta,F,63,36
6198,96,Consulta,F,49,37
6199,96,Consulta,F,15,38
6200,96,Consulta,M,29,35
6201,96,Consulta,M,45,36
6202,96,Consulta,M,24,37
6203,96,Consulta,M,8,38
6204,96,Pagos,F,1,36
6205,96,Pagos,F,1,38
6206,96,Pasos,F,6,35
6207,96,Pasos,F,7,36
6208,96,Pasos,F,6,37
6209,96,Pasos,F,2,38
6210,96,Pasos,M,2,35
6211,96,Pasos,M,4,36
6212,96,Pasos,M,2,37
6213,96,Retiro,F,2,35
6214,96,Retiro,F,2,36
6215,96,Retiro,F,1,37
6216,96,Retiro,M,1,35
6217,96,Retiro,M,1,36
6218,96,Servicios,F,1,35
6219,96,Servicios,F,1,36
6220,96,Servicios,F,2,37
6221,96,Servicios,F,1,38
6222,96,Servicios,M,1,37
6223,96,Transferencias,F,13,35
6224,96,Transferencias,F,13,36
6225,96,Transferencias,F,11,37
6226,96,Transferencias,F,2,38
6227,96,Transferencias,M,5,35
6228,96,Transferencias,M,10,36
6229,96,Transferencias,M,4,37
6230,96,Transferencias,M,1,38
6231,97,Administracion,F,20,35
6232,97,Administracion,F,27,36
6233,97,Administracion,F,12,37
6234,97,Administracion,F,6,38
6235,97,Administracion,M,11,35
6236,97,Administracion,M,8,36
6237,97,Administracion,M,3,37
6238,97,Consulta,F,32,35
6239,97,Consulta,F,48,36
6240,97,Consulta,F,22,37
6241,97,Consulta,F,8,38
6242,97,Consulta,M,19,35
6243,97,Consulta,M,12,36
6244,97,Consulta,M,3,37
6245,97,Pasos,F,2,36
6246,97,Pasos,F,2,37
6247,97,Retiro,F,1,36
6248,97,Retiro,M,1,35
6249,97,Transferencias,F,6,35
6250,97,Transferencias,F,12,36
6251,97,Transferencias,F,4,37
6252,97,Transferencias,F,1,38
6253,97,Transferencias,M,3,35
6254,97,Transferencias,M,2,36
6255,98,Administracion,F,15,35
6256,98,Administracion,F,15,36
6257,98,Administracion,F,9,37
6258,98,Administracion,F,5,38
6259,98,Administracion,M,14,35
6260,98,Administracion,M,9,36
6261,98,Administracion,M,6,37
6262,98,Administracion,M,1,38
6263,98,Consulta,F,26,35
6264,98,Consulta,F,27,36
6265,98,Consulta,F,13,37
6266,98,Consulta,F,7,38
6267,98,Consulta,M,23,35
6268,98,Consulta,M,17,36
6269,98,Consulta,M,7,37
6270,98,Consulta,M,1,38
6271,98,Pagos,M,1,36
6272,98,Pasos,F,2,35
6273,98,Pasos,F,2,36
6274,98,Pasos,F,1,37
6275,98,Pasos,M,2,36
6276,98,Pasos,M,1,37
6277,98,Retiro,F,1,35
6278,98,Retiro,F,1,37
6279,98,Retiro,M,1,35
6280,98,Transferencias,F,5,35
6281,98,Transferencias,F,6,36
6282,98,Transferencias,F,2,37
6283,98,Transferencias,F,1,38
6284,98,Transferencias,M,4,35
6285,98,Transferencias,M,3,36
6286,98,Transferencias,M,1,37
6287,99,Administracion,F,17,35
6288,99,Administracion,F,20,36
6289,99,Administracion,F,14,37
6290,99,Administracion,F,3,38
6291,99,Administracion,M,3,35
6292,99,Administracion,M,2,36
6293,99,Administracion,M,3,37
6294,99,Administracion,M,1,38
6295,99,Consulta,F,27,35
6296,99,Consulta,F,34,36
6297,99,Consulta,F,25,37
6298,99,Consulta,F,5,38
6299,99,Consulta,M,5,35
6300,99,Consulta,M,4,36
6301,99,Consulta,M,3,37
6302,99,Consulta,M,1,38
6303,99,Pasos,F,2,35
6304,99,Pasos,F,3,36
6305,99,Pasos,F,2,37
6306,99,Retiro,F,1,35
